2000-02-17T20:04:53.180Z,53.554,-164.6,23.9,4.8,mb,nan,nan,nan,nan,us,usp0009nkf,2020-02-20T20:08:10.823Z
2000-02-17T23:45:27.059Z,60.0217,-153.1451,127.4,2.5,ml,nan,nan,nan,0.54,ak,ak00027rrbxd,2020-02-20T20:08:10.415Z
2000-02-18T17:02:40.096Z,60.1622,-152.9022,99.7,3,ml,nan,nan,nan,0.67,ak,ak00029bgw09,2020-02-20T20:08:06.899Z
2000-02-19T15:40:10.243Z,61.5005,-150.7411,56.3,3.2,ml,nan,nan,nan,0.67,ak,ak0002ay1g74,2020-02-20T20:08:02.388Z
2000-02-20T07:35:04.612Z,61.7164,-151.7637,93.6,2.5,ml,nan,nan,nan,0.48,ak,ak0002cgs8u5,2020-02-20T20:07:57.928Z
2000-02-20T12:08:39.561Z,60.1724,-152.4193,85.2,3.2,ml,nan,nan,nan,0.61,ak,ak0002cjlp84,2020-02-20T20:07:57.151Z
2000-02-20T17:51:46.562Z,60.2879,-153.5562,178.2,2.6,ml,nan,nan,nan,0.63,ak,ak0002cmu3kw,2020-02-20T20:07:55.715Z
2000-02-20T23:03:54.322Z,55.3203,-159.1763,8.5,3.6,ml,nan,nan,nan,0.54,ak,ak0002cq4ffs,2020-02-20T20:07:54.333Z
2000-02-21T03:38:23.067Z,61.5797,-147.0268,14.7,2.7,ml,nan,nan,nan,0.76,ak,ak0002e1yjhe,2020-02-20T20:07:53.558Z
2000-02-21T16:07:19.119Z,54.3284,-162.3498,58.1,3.1,ml,nan,nan,nan,0.6,ak,ak0002e9iiuf,2020-02-20T20:07:52.824Z
2000-02-21T16:42:58.277Z,60.2311,-151.159,49.4,2.6,ml,nan,nan,nan,0.6,ak,ak0002e9q3xf,2020-02-20T20:07:52.419Z
2000-02-23T04:44:59.778Z,61.5178,-146.4169,13.8,3,ml,nan,nan,nan,0.82,ak,ak0002hdo17d,2020-02-20T20:07:43.525Z
2000-02-23T11:27:12.321Z,59.9917,-153.5,146,3.2,ml,nan,nan,nan,0.6,ak,ak0002hhqbls,2020-02-20T20:07:40.896Z
2000-02-23T16:07:11.489Z,61.6228,-151.9611,115.8,2.6,ml,nan,nan,nan,0.52,ak,ak0002hkl78s,2020-02-20T20:07:38.026Z
2000-02-23T20:19:18.400Z,54.809,-159.902,33,4,mb,nan,nan,nan,1.24,us,usp0009nvp,2020-02-20T20:06:43.706Z
2000-02-24T12:24:24.460Z,61.7007,-150.7997,64.6,3.7,ml,nan,nan,nan,0.6,ak,ak0002j5uhhq,2020-02-20T20:07:31.899Z
2000-02-24T12:42:02.119Z,54.1914,-162.3423,12.7,3.4,ml,nan,nan,nan,0.94,ak,ak0002j5yann,2020-02-20T20:07:31.582Z
2000-02-24T18:21:13.362Z,59.8772,-153.5125,126.1,2.5,ml,nan,nan,nan,0.62,ak,ak0002j9ef48,2020-02-20T20:07:28.605Z
2000-02-24T19:10:56.832Z,59.8626,-153.377,129.5,2.6,ml,nan,nan,nan,0.6,ak,ak0002j9xl77,2020-02-20T20:07:28.235Z
2000-02-24T20:19:56.144Z,60.2164,-152.9403,127.6,3,ml,nan,nan,nan,0.53,ak,ak0002jaky72,2020-02-20T20:07:27.818Z
2000-02-24T23:02:55.198Z,57.5916,-156.3799,113.4,2.9,ml,nan,nan,nan,0.66,ak,ak0002jc9lrj,2020-02-20T20:07:27.130Z
2000-02-25T15:51:52.209Z,55.5514,-158.4447,25.7,3.7,ml,nan,nan,nan,0.18,ak,ak0002kvbz9w,2020-02-20T20:06:42.569Z
2000-02-26T01:31:59.310Z,54.495,-161.124,33,4.8,mb,nan,nan,nan,1.1,us,usp0009nz4,2020-02-20T20:07:20.274Z
2000-02-26T13:33:51.646Z,60.6083,-146.5809,18,2.5,ml,nan,nan,nan,0.72,ak,ak0002mhklmk,2020-02-20T20:07:18.859Z
2000-02-26T13:35:32.335Z,59.387,-152.905,82.1,2.8,ml,nan,nan,nan,0.53,ak,ak0002mhkzkh,2020-02-20T20:07:18.491Z
2000-02-26T13:35:33.973Z,60.0382,-152.8727,103.5,2.9,ml,nan,nan,nan,0.65,ak,ak0002mhkzp1,2020-02-20T20:06:50.936Z
2000-02-26T13:37:07.960Z,54.556,-161.625,56.7,4.7,mb,nan,nan,nan,0.96,us,usp0009p02,2020-02-20T20:07:18.111Z
2000-02-26T13:49:29.328Z,54.383,-161.5335,10,2.6,ml,nan,nan,nan,0.8,ak,ak0002mhnzd0,2020-02-20T20:07:17.805Z
2000-02-26T18:17:37.740Z,54.5077,-161.533,10,3.3,ml,nan,nan,nan,0.79,ak,ak0002mkgb4e,2020-02-20T20:07:16.804Z
2000-02-26T19:15:33.860Z,54.4645,-161.5291,13.3,2.7,ml,nan,nan,nan,0.51,ak,ak0002ml1azu,2020-02-20T20:07:16.116Z
2000-02-26T20:41:34.130Z,58.3214,-153.4484,62.9,2.6,ml,nan,nan,nan,0.52,ak,ak0002mlsb8l,2020-02-20T20:07:14.808Z
2000-02-26T21:07:58.939Z,61.3737,-146.7259,21.8,2.9,ml,nan,nan,nan,0.6,ak,ak0002mm6iet,2020-02-20T20:07:14.445Z
2000-02-27T02:22:14.511Z,60.2025,-145.9216,18.1,5,mw,nan,nan,nan,0.74,ak,ak0002nyhqq3,2020-02-20T20:07:11.720Z
2000-02-27T07:40:00.884Z,59.8626,-153.2871,124.6,2.6,ml,nan,nan,nan,0.54,ak,ak0002o1kql4,2020-02-20T20:07:08.800Z
2000-02-27T10:11:59.183Z,60.2205,-145.9243,-0.2,2.6,ml,nan,nan,nan,0.65,ak,ak0002o36y4u,2020-02-20T20:07:06.459Z
2000-02-27T19:15:53.784Z,60.2865,-152.655,114.6,3.4,ml,nan,nan,nan,0.59,ak,ak0002o8kp0y,2020-02-20T20:07:04.628Z
